Geneid gene_name AS-520695-LR-53526Aligned.sortedByCoord.out.bam AS-520698-LR-53526Aligned.sortedByCoord.out.bam AS-520694-LR-53526Aligned.sortedByCoord.out.bam AS-520699-LR-53526Aligned.sortedByCoord.out.bam AS-520697-LR-53526Aligned.sortedByCoord.out.bam AS-520696-LR-53526Aligned.sortedByCoord.out.bam
ENSMUSG00000032773 Chrm1 353 373 286 366 313 486
ENSMUSG00000087830 Gm22820 0 0 0 0 0 0
ENSMUSG00000010095 Slc3a2 8436 7503 7062 10669 6967 10192
ENSMUSG00000064721 Gm25855 31 16 18 15 31 48
ENSMUSG00000065392 Gm25894 8 4 8 9 16 23
ENSMUSG00000065281 Gm24452 20 4 14 17 16 22
ENSMUSG00000065280 Gm24453 2 7 7 6 3 9
ENSMUSG00000065378 Gm22744 21 12 17 21 33 40
ENSMUSG00000065782 Gm22680 23 5 5 13 18 27
ENSMUSG00000065305 Gm23246 10 9 4 10 7 17
ENSMUSG00000065087 Snord22 96 33 37 58 80 84
ENSMUSG00000042729 Wdr74 2916 2509 2537 3498 2788 3462
ENSMUSG00000090840 1700092M07Rik 21 7 9 10 25 36
ENSMUSG00000010110 Stx5a 4757 3751 3692 4655 4038 5661
ENSMUSG00000098844 Mir6992 0 0 0 0 0 0
ENSMUSG00000010097 Nxf1 8589 6052 6570 8641 8199 10860
ENSMUSG00000003680 Taf6l 1983 1758 1910 2316 2100 2606
ENSMUSG00000071662 Polr2g 1393 1231 1341 1673 1472 1923
ENSMUSG00000071661 Zbtb3 78 66 88 117 101 126
ENSMUSG00000071660 Ttc9c 2860 2362 2576 3508 3174 3850
ENSMUSG00000071659 Hnrnpul2 21706 18435 20061 26835 22367 29186
ENSMUSG00000071658 Gng3 1 0 1 4 0 1
ENSMUSG00000071657 Bscl2 2771 2470 2399 2825 2520 3227
ENSMUSG00000071656 Lrrn4cl 42 13 18 20 63 60
ENSMUSG00000071655 Ubxn1 6542 5932 6093 6901 5996 7055
ENSMUSG00000071654 Uqcc3 1364 1168 1168 1357 1154 1251
ENSMUSG00000096740 Lbhd1 429 336 361 464 432 677
ENSMUSG00000070167 Snora57 54 33 56 40 58 67
ENSMUSG00000093314 Mir5136 3 1 3 3 0 0
ENSMUSG00000071653 1810009A15Rik 16 19 11 17 22 35
ENSMUSG00000071652 Ints5 3683 3054 3115 4749 3805 4839
ENSMUSG00000071650 Ganab 24951 21604 23536 31929 24837 34789
ENSMUSG00000071649 B3gat3 2081 2001 1847 2172 1929 2608
ENSMUSG00000071648 Rom1 123 90 113 125 108 136
ENSMUSG00000071647 Eml3 2805 2576 2549 3289 2466 3100
ENSMUSG00000071646 Mta2 11983 9965 10424 14682 11956 15277
ENSMUSG00000071645 Tut1 2399 2208 2003 2864 2328 3035
ENSMUSG00000071644 Eef1g 9029 8607 8702 11416 8949 10886
ENSMUSG00000069833 Ahnak 1459 1133 1620 2033 1227 2123
ENSMUSG00000024653 Scgb1a1 0 0 0 0 0 0
ENSMUSG00000024654 Asrgl1 403 496 494 569 395 533
ENSMUSG00000024658 Gm9750 0 0 0 1 0 0
ENSMUSG00000077055 Gm24543 0 0 0 0 0 0
ENSMUSG00000067608 Pcna-ps2 13 14 13 12 11 17
ENSMUSG00000101398 Gm2617 0 0 0 0 0 0
ENSMUSG00000071640 Stxbp3-ps 2 0 1 1 2 2
ENSMUSG00000096818 Gm29231 0 0 0 0 0 0
ENSMUSG00000100141 Gm6445 1 5 2 0 2 1
ENSMUSG00000096872 Scgb2a2 0 0 0 0 0 0
ENSMUSG00000076370 Gm22369 0 0 0 0 0 0
ENSMUSG00000024660 Incenp 7980 5618 6341 8927 8636 10667
ENSMUSG00000080659 Gm24484 0 0 0 0 0 0
ENSMUSG00000024661 Fth1 101527 103072 124694 108096 82032 135384
ENSMUSG00000037418 Best1 2 0 2 1 0 1
ENSMUSG00000024663 Rab3il1 5 17 15 30 17 31
ENSMUSG00000024664 Fads3 587 429 472 474 480 775
ENSMUSG00000024665 Fads2 14968 12187 12543 18931 14975 15778
ENSMUSG00000010663 Fads1 12019 9800 10651 15861 11741 12441
ENSMUSG00000098363 Mir6993 1 0 1 1 1 0
ENSMUSG00000064032 Gm10143 15 3 5 11 10 15
ENSMUSG00000024742 Fen1 5282 3936 4161 7135 6048 7077
ENSMUSG00000036372 Tmem258 3667 3361 3433 4150 3601 4438
ENSMUSG00000036098 Myrf 9448 7236 8285 11303 9007 12451
ENSMUSG00000035735 Dagla 1273 893 925 1441 1285 1593
ENSMUSG00000024743 Syt7 793 1019 782 995 873 1413
ENSMUSG00000097862 Gm26859 0 2 0 1 0 0
ENSMUSG00000090291 Lrrc10b 10 13 12 10 20 34
ENSMUSG00000035179 Ppp1r32 13 13 19 19 13 10
ENSMUSG00000024668 Sdhaf2 1942 1518 1762 2235 1951 2556
ENSMUSG00000034820 Cpsf7 5357 4091 4574 5832 5061 6649
ENSMUSG00000024667 Tmem216 376 375 378 490 374 491
ENSMUSG00000024666 Tmem138 381 308 361 397 389 459
ENSMUSG00000034445 Cyb561a3 784 663 741 894 768 1020
ENSMUSG00000034371 Tkfc 18699 15463 19364 22058 15525 24536
ENSMUSG00000024740 Ddb1 32766 29205 32260 41045 33193 41921
ENSMUSG00000043789 Vwce 1327 1128 1387 1421 910 1447
ENSMUSG00000024738 Pga5 1 5 0 0 0 3
ENSMUSG00000048832 Vps37c 2289 1779 1686 2303 2046 2620
ENSMUSG00000024669 Cd5 3 0 0 0 0 0
ENSMUSG00000067577 A430093F15Rik 0 0 0 0 0 0
ENSMUSG00000024670 Cd6 1 1 1 1 0 1
ENSMUSG00000024737 Slc15a3 2 0 0 0 0 0
ENSMUSG00000024736 Tmem132a 1261 1010 1098 1267 1297 1781
ENSMUSG00000034659 Tmem109 2785 2290 2381 3781 3032 4339
ENSMUSG00000024735 Prpf19 11672 10114 10671 14508 12267 15583
ENSMUSG00000024734 Zp1 5 2 1 1 2 0
ENSMUSG00000034117 Ptgdr2 9 7 2 1 5 6
ENSMUSG00000024732 Ccdc86 2929 2275 2147 3421 2985 3485
ENSMUSG00000024731 Ms4a10 2880 2502 2817 3455 1852 2474
ENSMUSG00000067571 Ms4a15 48 54 42 31 31 37
ENSMUSG00000094584 Ms4a18 2680 2401 2702 3860 2182 2859
ENSMUSG00000101264 Gm28347 0 1 0 2 0 2
ENSMUSG00000075010 AW112010 1000 554 589 826 1047 1036
ENSMUSG00000024730 Ms4a8a 3192 2656 2810 3585 2520 3351
ENSMUSG00000101439 Gm336 1 1 2 1 2 5
ENSMUSG00000024729 1700017D01Rik 0 0 0 0 1 6
ENSMUSG00000099998 Gm6501 4 7 10 16 5 8
ENSMUSG00000024728 1700025F22Rik 0 0 0 0 0 0
ENSMUSG00000057240 Ms4a13 0 0 0 0 0 0
ENSMUSG00000097091 4930526L06Rik 1 2 1 1 8 3
ENSMUSG00000101031 Ms4a12 1115 1249 1328 1670 1347 1627
ENSMUSG00000024673 Ms4a1 3 0 1 1 2 3
ENSMUSG00000054523 Ms4a5 5 1 3 3 2 5
ENSMUSG00000099398 Ms4a14 0 0 0 0 0 0
ENSMUSG00000024672 Ms4a7 0 0 0 0 0 0
ENSMUSG00000100392 Gm28935 0 0 0 0 0 0
ENSMUSG00000101389 Ms4a4a 0 1 0 0 0 0
ENSMUSG00000101024 Gm5692 0 0 0 0 0 0
ENSMUSG00000024675 Ms4a4c 0 0 0 0 0 0
ENSMUSG00000100615 Gm5511 0 0 0 0 0 1
ENSMUSG00000056290 Ms4a4b 0 0 0 0 0 1
ENSMUSG00000103126 Gm37387 0 0 0 0 0 0
ENSMUSG00000079419 Ms4a6c 1 0 0 0 0 1
ENSMUSG00000099757 BE692007 0 0 0 0 0 0
ENSMUSG00000058470 Gm8369 0 0 0 0 0 0
ENSMUSG00000100529 Gm19261 0 0 0 0 0 0
ENSMUSG00000024677 Ms4a6b 0 0 2 0 0 0
ENSMUSG00000024678 Ms4a4d 0 0 0 0 0 0
ENSMUSG00000067555 Gm10212 0 0 0 0 0 0
ENSMUSG00000104088 Gm38275 0 0 0 0 0 0
ENSMUSG00000024679 Ms4a6d 0 0 0 0 0 0
ENSMUSG00000088598 Gm24599 0 0 0 0 0 0
ENSMUSG00000024680 Ms4a2 0 0 0 0 0 0
ENSMUSG00000024681 Ms4a3 0 0 0 0 0 0
ENSMUSG00000055895 Oosp2 0 0 0 0 0 0
ENSMUSG00000041857 Oosp1 0 0 0 0 0 0
ENSMUSG00000088310 Gm26183 0 0 0 0 0 0
ENSMUSG00000089625 Gm25443 0 0 0 0 0 0
ENSMUSG00000055933 Oosp3 0 0 0 0 0 0
ENSMUSG00000100918 Gm19224 0 0 0 1 0 0
ENSMUSG00000024682 Gif 2 11 16 8 12 25
ENSMUSG00000024683 Mrpl16 2318 2064 2112 2942 2410 3046
ENSMUSG00000041488 Stx3 2294 2057 2308 2866 2263 3066
ENSMUSG00000048292 Olfr1417 0 0 0 0 0 0
ENSMUSG00000060556 Olfr1418 0 0 0 0 0 0
ENSMUSG00000067545 Olfr1419 0 0 0 0 0 0
ENSMUSG00000051548 Gm6365 1 2 0 0 3 3
ENSMUSG00000060878 Olfr1420 0 0 0 0 0 0
ENSMUSG00000046139 Patl1 2568 1943 2183 3116 2529 3578
ENSMUSG00000104979 mmu-mir-6994 0 0 0 0 0 0
ENSMUSG00000077227 Gm22272 0 0 0 0 0 0
ENSMUSG00000024687 Osbp 7005 6407 6567 8635 6791 9983
ENSMUSG00000067529 Olfr1423 0 0 0 0 0 0
ENSMUSG00000067528 Olfr1424 0 0 0 0 0 0
ENSMUSG00000067526 Olfr1425 0 0 0 0 0 0
ENSMUSG00000044994 Olfr1426 0 0 0 0 0 0
ENSMUSG00000067525 Olfr1427 0 0 0 0 0 0
ENSMUSG00000067524 Olfr1428 0 0 0 0 0 0
ENSMUSG00000067522 Olfr76 0 0 0 0 0 0
ENSMUSG00000094133 Olfr1431 0 0 0 0 0 0
ENSMUSG00000067520 Olfr1432 0 0 0 0 0 0
ENSMUSG00000067519 Olfr262 0 0 0 0 0 0
ENSMUSG00000097646 Gm26864 0 0 0 0 0 0
ENSMUSG00000060049 Olfr235 0 0 0 0 0 0
ENSMUSG00000095640 Olfr1434 0 0 0 0 0 0
ENSMUSG00000067513 Olfr1436 0 0 0 0 0 0
ENSMUSG00000096436 Olfr1437 0 0 0 0 0 0
ENSMUSG00000046650 Olfr1440 0 0 0 0 0 0
ENSMUSG00000050815 Olfr1441 0 0 0 0 0 0
ENSMUSG00000040065 Pfpl 0 0 0 0 0 0
ENSMUSG00000046805 Mpeg1 4 2 1 5 3 0
ENSMUSG00000039982 Dtx4 4505 4234 4639 6240 4538 5542
ENSMUSG00000024691 Fam111a 1052 904 1131 1714 1303 2058
ENSMUSG00000084836 Gm16274 0 0 0 0 0 0
ENSMUSG00000086213 A330040F15Rik 0 2 2 0 0 0
ENSMUSG00000071633 Gm4952 4 1 8 2 7 8
ENSMUSG00000063683 Glyat 1 0 1 5 0 4
ENSMUSG00000065892 Gm24521 0 0 0 0 0 0
ENSMUSG00000044441 Olfr1442 0 0 0 0 0 0
ENSMUSG00000045030 Olfr1443 0 0 0 0 0 0
ENSMUSG00000024694 Keg1 0 0 0 0 0 0
ENSMUSG00000084981 Gm15962 0 0 0 0 0 1
ENSMUSG00000079415 Cntf 13 13 18 13 12 18
ENSMUSG00000024695 Zfp91 7544 6593 7880 10479 8143 10475
ENSMUSG00000024696 Lpxn 59 59 67 76 44 56
ENSMUSG00000091014 Gm5244 0 0 1 2 0 1
ENSMUSG00000046272 Olfr1444 0 0 0 0 0 0
ENSMUSG00000045126 Olfr1445 0 0 0 0 0 0
ENSMUSG00000057817 Olfr1446 0 0 0 0 0 0
ENSMUSG00000060303 Olfr1447 0 0 0 0 0 0
ENSMUSG00000048456 Olfr1448 0 0 0 0 0 0
ENSMUSG00000049498 Olfr1449 0 0 0 0 0 0
ENSMUSG00000062892 Olfr1450 0 0 0 0 0 0
ENSMUSG00000046913 Olfr1451 0 0 0 0 0 0
ENSMUSG00000074985 Olfr1452-ps1 0 0 0 0 0 0
ENSMUSG00000094755 Olfr1453 0 0 0 0 0 0
ENSMUSG00000094986 Olfr1454 0 0 0 0 0 0
ENSMUSG00000067482 Olfr1456-ps1 0 0 0 0 0 0
ENSMUSG00000061637 Olfr1457 0 0 0 0 0 0
ENSMUSG00000062844 Olfr1458 0 0 0 0 0 0
ENSMUSG00000057503 Olfr1459 0 0 0 0 0 0
ENSMUSG00000045883 Olfr1461 0 0 0 0 0 0
ENSMUSG00000094721 Olfr1462 0 0 0 0 0 0
ENSMUSG00000096365 Olfr1463 0 0 0 0 0 0
ENSMUSG00000064824 Gm22443 0 0 0 0 0 0
ENSMUSG00000062199 Olfr1465 0 0 0 0 0 0
ENSMUSG00000096485 Olfr1466 0 0 0 0 0 0
ENSMUSG00000049015 Olfr1467 0 0 0 0 0 0
ENSMUSG00000063777 Olfr1469 0 0 0 0 0 0
ENSMUSG00000096320 Olfr1471 0 0 0 0 0 0
ENSMUSG00000095189 Olfr1472 0 0 0 0 0 0
ENSMUSG00000096273 Olfr1474 0 0 0 0 0 0
ENSMUSG00000096708 Olfr1475 0 0 0 0 0 0
ENSMUSG00000071629 Olfr1477 0 0 0 0 0 0
ENSMUSG00000095484 Olfr1480 0 0 0 0 0 0
ENSMUSG00000096289 Olfr1484 0 0 0 0 0 0
ENSMUSG00000094077 Gm22323 0 0 0 0 0 0
ENSMUSG00000096298 Gm23931 0 0 0 0 0 0
ENSMUSG00000094846 Olfr1487 0 0 0 0 0 0
ENSMUSG00000045678 Olfr1489 0 0 0 0 0 0
ENSMUSG00000077291 Gm24124 0 0 0 0 0 0
ENSMUSG00000061387 Olfr1490 0 0 0 0 0 0
ENSMUSG00000051156 Olfr1491 0 0 0 0 0 0
ENSMUSG00000050865 Olfr1494 0 0 0 0 0 0
ENSMUSG00000047207 Olfr1495 0 0 0 0 0 0
ENSMUSG00000048356 Olfr1496 0 0 0 0 0 0
ENSMUSG00000044040 Olfr1497 0 0 0 0 0 0
ENSMUSG00000045395 Olfr1499 0 0 0 0 0 0
ENSMUSG00000054526 Olfr1500 0 0 0 0 0 0
ENSMUSG00000057270 Olfr1501 0 0 0 0 0 0
ENSMUSG00000056858 Olfr1502 0 0 0 0 0 0
ENSMUSG00000058078 Olfr1503-ps1 0 0 0 0 0 0
ENSMUSG00000059105 Olfr1504 0 0 0 0 0 0
ENSMUSG00000062314 Olfr1505 0 0 0 0 0 0
ENSMUSG00000098074 Gm26993 0 0 0 0 0 0
ENSMUSG00000024642 Tle4 3582 2898 3325 4316 3328 4669
ENSMUSG00000103488 Gm37997 0 0 0 0 0 0
ENSMUSG00000084675 Gm26026 0 0 0 0 0 0
ENSMUSG00000063586 Gm5513 3 7 2 0 4 10
ENSMUSG00000094850 Gm24319 0 0 0 0 0 0
ENSMUSG00000024640 Psat1 1474 1106 987 2089 1820 1786
ENSMUSG00000090147 Gm3329 0 0 0 0 0 0
ENSMUSG00000041491 Cep78 719 613 616 1044 746 890
ENSMUSG00000097557 C130060C02Rik 3 2 5 1 0 0
ENSMUSG00000024639 Gnaq 2296 2011 2249 2976 2395 3147
ENSMUSG00000057990 E030024N20Rik 2 3 1 3 2 2
ENSMUSG00000075268 Gm10819 2 2 3 5 2 1
ENSMUSG00000078528 Gm17068 12 17 22 17 15 21
ENSMUSG00000098718 Mir496b 0 0 0 0 0 0
ENSMUSG00000024697 Gna14 5 5 4 7 3 3
ENSMUSG00000046230 Vps13a 2096 1597 2252 2934 2325 2668
ENSMUSG00000046388 Gm9806 1 1 1 2 1 1
ENSMUSG00000056829 Foxb2 0 0 0 0 0 0
ENSMUSG00000039126 Prune2 117 140 83 97 107 152
ENSMUSG00000098298 Gm27970 0 0 0 0 0 0
ENSMUSG00000099316 Gm27796 0 0 0 0 0 0
ENSMUSG00000038843 Gcnt1 14 2 5 0 1 5
ENSMUSG00000024712 Rfk 6361 5790 6243 7682 6251 7556
ENSMUSG00000024713 Pcsk5 9021 7941 8684 10984 7401 11078
ENSMUSG00000088370 Gm22880 0 0 0 0 0 0
ENSMUSG00000076305 Gm23063 0 0 0 0 0 0
ENSMUSG00000076303 Gm23061 0 0 0 0 0 0
ENSMUSG00000024725 Ostf1 3319 3028 3083 3836 3324 4111
ENSMUSG00000080783 Gm8250 12 6 9 14 14 13
ENSMUSG00000037847 Nmrk1 805 643 677 699 657 704
ENSMUSG00000024726 2410127L17Rik 101 67 98 108 110 151
ENSMUSG00000047044 D030056L22Rik 964 786 778 1018 1067 1528
ENSMUSG00000064941 Gm23238 0 0 0 0 0 0
ENSMUSG00000024727 Trpm6 81 132 135 172 110 209
ENSMUSG00000088601 Gm24190 0 0 0 0 0 0
ENSMUSG00000036192 Rorb 0 0 0 1 0 1
ENSMUSG00000088907 Gm25437 0 0 0 0 0 0
ENSMUSG00000064783 Gm22684 0 0 0 0 0 0
ENSMUSG00000024659 Anxa1 0 0 0 3 0 2
ENSMUSG00000094732 1500015L24Rik 0 0 0 0 0 0
ENSMUSG00000047168 Gm6684 0 0 0 0 0 0
ENSMUSG00000053279 Aldh1a1 2690 2648 4207 4937 1362 2615
ENSMUSG00000024747 Aldh1a7 418 478 680 640 211 422
ENSMUSG00000024749 Tmc1 1 2 2 2 1 4
ENSMUSG00000024750 Zfand5 4578 3046 3363 4119 3463 5060
ENSMUSG00000058624 Gda 3743 1296 2683 2890 2581 3328
ENSMUSG00000079382 Gm3443 0 0 0 0 0 0
ENSMUSG00000035171 1110059E24Rik 1227 1164 1149 1454 1354 1430
ENSMUSG00000047368 Abhd17b 1018 957 1001 1245 1038 1354
ENSMUSG00000024754 Tmem2 1584 1036 1054 1577 1449 1707
ENSMUSG00000045104 Gm5514 0 0 0 0 0 0
ENSMUSG00000052387 Trpm3 0 0 1 0 0 0
ENSMUSG00000088558 Gm22506 0 0 0 0 0 0
ENSMUSG00000098739 Gm27151 0 0 0 0 0 0
ENSMUSG00000065507 Mir204 0 0 0 0 0 0
ENSMUSG00000097930 C330002G04Rik 0 0 0 2 0 0
ENSMUSG00000044387 2410080I02Rik 6 7 10 11 3 3
ENSMUSG00000033863 Klf9 1766 1479 1588 2284 1505 2271
ENSMUSG00000080626 Mir1192 0 1 0 1 0 1
ENSMUSG00000024943 Smc5 1724 1570 1821 2217 1749 2330
ENSMUSG00000096249 Gm24263 0 0 0 0 0 0
ENSMUSG00000033207 Mamdc2 0 0 0 0 0 0
ENSMUSG00000033053 1700028P14Rik 0 0 0 0 0 0
ENSMUSG00000044424 Gm9493 20 15 20 17 17 15
ENSMUSG00000088027 Gm22144 0 0 0 0 0 0
ENSMUSG00000098010 Gm21542 0 1 0 2 1 0
ENSMUSG00000051255 Gm6563 9 10 12 9 10 26
ENSMUSG00000074925 Ptar1 308 190 283 392 281 426
ENSMUSG00000054178 Gm9938 136 97 153 200 160 200
ENSMUSG00000024897 Apba1 77 92 89 90 74 88
ENSMUSG00000071604 Fam189a2 783 1128 1201 1161 725 1380
ENSMUSG00000096796 1700021P04Rik 0 0 0 0 2 0
ENSMUSG00000024812 Tjp2 11415 9228 9181 12476 11255 13090
ENSMUSG00000059363 Fxn 948 779 830 1097 1012 1163
ENSMUSG00000082107 Gm16216 0 0 0 0 0 0
ENSMUSG00000024867 Pip5k1b 4074 3774 3886 5081 4049 4939
ENSMUSG00000085003 Pip5k1bos 0 1 0 0 0 0
ENSMUSG00000074922 Fam122a 589 461 457 570 568 759
ENSMUSG00000048572 Tmem252 2148 1235 1493 1352 1974 2165
ENSMUSG00000041731 Pgm5 0 0 0 0 0 1
ENSMUSG00000097950 Gm17800 4 0 5 1 0 2
ENSMUSG00000058927 Gm10053 1 1 1 1 0 2
ENSMUSG00000051490 Foxd4 4 2 1 0 2 1
ENSMUSG00000024878 Cbwd1 581 536 503 634 608 725
ENSMUSG00000104890 mmu-mir-3084-1 0 0 0 0 0 0
ENSMUSG00000095097 Gm23658 0 0 0 0 0 0
ENSMUSG00000052085 Dock8 2471 1883 2160 2741 2209 3484
ENSMUSG00000065634 Gm24252 0 0 0 0 0 0
ENSMUSG00000032702 Kank1 2235 2072 2133 2825 2135 2753
ENSMUSG00000064843 Gm26207 0 0 0 0 0 0
ENSMUSG00000024837 Dmrt1 0 0 0 0 0 0
ENSMUSG00000042372 Dmrt3 0 0 0 0 0 0
ENSMUSG00000101089 2610016A17Rik 0 1 0 0 0 0
ENSMUSG00000048138 Dmrt2 1 0 5 2 0 0
ENSMUSG00000098105 Gm8825 6 8 1 6 4 6
ENSMUSG00000084589 Gm25176 0 0 0 0 0 0
ENSMUSG00000024921 Smarca2 3342 3214 3380 4385 3284 4480
ENSMUSG00000093628 Gm20616 0 0 0 0 0 0
ENSMUSG00000093772 4931403E22Rik 0 0 0 0 1 0
ENSMUSG00000074913 Gm815 0 0 0 0 0 0
ENSMUSG00000024924 Vldlr 255 307 259 261 184 410
ENSMUSG00000047298 Kcnv2 6 3 9 10 10 11
ENSMUSG00000041360 D19Bwg1357e 3704 3416 3443 4681 3796 5008
ENSMUSG00000088266 Gm24782 0 0 0 0 0 0
ENSMUSG00000040929 Rfx3 644 544 663 871 617 803
ENSMUSG00000092617 Gm8412 0 1 0 0 0 0
ENSMUSG00000092182 Gm20407 0 0 0 0 0 0
ENSMUSG00000101084 Gm28228 0 0 0 0 0 0
ENSMUSG00000052942 Glis3 206 206 150 248 202 267
ENSMUSG00000089952 4933413C19Rik 0 0 0 5 0 0
ENSMUSG00000097735 D930032P07Rik 0 0 1 0 0 0
ENSMUSG00000067351 Rps15a-ps2 1 0 1 1 0 1
ENSMUSG00000090737 Gm6788 0 0 1 2 0 0
ENSMUSG00000098069 Gm26942 0 0 0 0 0 0
ENSMUSG00000024935 Slc1a1 3497 3849 4207 6409 4275 5443
ENSMUSG00000089993 Gm5822 32 54 61 80 60 47
ENSMUSG00000064202 4430402I18Rik 89 57 77 105 58 60
ENSMUSG00000040105 Ppapdc2 2076 2396 2264 3010 2086 2679
ENSMUSG00000024780 Cdc37l1 1207 927 1126 1401 1296 1768
ENSMUSG00000063754 Gm10136 2 2 3 3 3 6
ENSMUSG00000024782 Ak3 10618 10386 10977 13024 9734 12415
ENSMUSG00000100075 1700018L02Rik 17 42 30 30 21 20
ENSMUSG00000024785 Rcl1 2747 2514 2597 3498 2881 3846
ENSMUSG00000065556 Mir101b 0 0 0 0 0 0
ENSMUSG00000068466 Gm5518 0 0 0 1 0 1
ENSMUSG00000024789 Jak2 3722 2791 3353 4218 3298 3828
ENSMUSG00000050957 Insl6 508 379 402 438 446 465
ENSMUSG00000039097 Rln1 0 0 0 0 0 0
ENSMUSG00000016495 Plgrkt 2774 2632 2678 3466 2262 2509
ENSMUSG00000016496 Cd274 96 42 53 88 95 63
ENSMUSG00000016498 Pdcd1lg2 0 0 0 0 1 1
ENSMUSG00000097855 A930007I19Rik 26 17 19 21 22 21
ENSMUSG00000038658 Ric1 1919 1381 1732 2180 1731 2400
ENSMUSG00000046324 Ermp1 2780 2242 2598 3581 2996 4269
ENSMUSG00000024806 Mlana 0 5 3 0 1 1
ENSMUSG00000046138 9930021J03Rik 2644 1831 2298 2944 2369 3314
ENSMUSG00000074909 Ranbp6 841 661 754 922 848 1250
ENSMUSG00000024810 Il33 282 130 210 157 157 372
ENSMUSG00000087937 Gm26046 0 0 0 0 0 0
ENSMUSG00000024815 Trpd52l3 0 0 0 0 0 0
ENSMUSG00000024817 Uhrf2 2795 2377 2939 2939 2812 4760
ENSMUSG00000024827 Gldc 26 18 19 17 19 27
ENSMUSG00000058607 Rpl31-ps20 10 14 13 12 11 17
ENSMUSG00000024863 Mbl2 46 14 31 17 38 28
ENSMUSG00000093236 Gm24108 0 0 0 0 0 0
ENSMUSG00000089016 Gm24883 0 0 0 0 0 0
ENSMUSG00000058816 Ppp1r2-ps3 0 0 0 0 0 0
ENSMUSG00000024868 Dkk1 0 0 0 0 0 0
ENSMUSG00000052920 Prkg1 0 0 0 0 0 0
ENSMUSG00000084432 Gm23426 0 0 0 0 0 0
ENSMUSG00000053536 Cstf2t 1173 1696 1703 1771 1436 2463
ENSMUSG00000052595 A1cf 3964 3009 3906 4789 4168 5528
ENSMUSG00000024887 Asah2 2120 1574 2172 2435 1374 1782
ENSMUSG00000040451 Sgms1 1530 1388 1500 1958 1475 1864
ENSMUSG00000097787 2700046G09Rik 80 132 92 88 86 86
ENSMUSG00000062456 Rpl9-ps6 36 18 20 26 17 31
ENSMUSG00000024896 Minpp1 2396 2093 2168 2894 2346 2904
ENSMUSG00000024899 Papss2 26878 20215 24034 24197 17167 21842
ENSMUSG00000013662 Atad1 4226 3887 4308 5508 4444 5499
ENSMUSG00000013663 Pten 3334 2688 3178 4146 3033 4076
ENSMUSG00000084512 Gm22482 0 0 0 0 0 0
ENSMUSG00000071573 Rnls 49 57 69 62 71 63
ENSMUSG00000106278 mmu-mir-3970 0 0 0 0 0 0
ENSMUSG00000087112 Gm7237 0 0 0 0 0 0
ENSMUSG00000086875 Gm8975 0 0 0 0 0 0
ENSMUSG00000079344 Lipo4 0 0 0 0 0 0
ENSMUSG00000024766 Lipo1 53 197 213 165 92 248
ENSMUSG00000098770 Gm27440 0 0 0 0 0 0
ENSMUSG00000086812 Gm8978 0 0 0 0 0 0
ENSMUSG00000085924 Gm8980 0 0 0 0 0 0
ENSMUSG00000087303 Lipo2 0 0 1 0 0 1
ENSMUSG00000079342 Gm5097 0 0 0 0 0 0
ENSMUSG00000037603 Gm5519 0 0 0 0 0 0
ENSMUSG00000085934 Gm8988 0 0 0 0 0 0
ENSMUSG00000065380 Gm23095 1 0 0 0 0 0
ENSMUSG00000024768 Lipf 0 0 0 0 0 0
ENSMUSG00000024771 Lipk 6 4 7 5 6 6
ENSMUSG00000024770 Lipn 1 0 0 0 0 3
ENSMUSG00000080678 Gm23334 0 0 0 0 0 0
ENSMUSG00000056078 Lipm 0 0 0 0 0 0
ENSMUSG00000024774 Ankrd22 33 33 26 36 26 32
ENSMUSG00000024776 Stambpl1 788 707 676 899 721 942
ENSMUSG00000035783 Acta2 0 0 0 3 0 0
ENSMUSG00000024778 Fas 294 275 234 280 258 260
ENSMUSG00000098670 Gm27818 3 0 1 0 0 0
ENSMUSG00000076300 Gm23060 0 0 0 0 0 0
ENSMUSG00000050370 Ch25h 2 1 0 3 3 9
ENSMUSG00000097558 Gm26902 0 0 0 0 0 0
ENSMUSG00000024781 Lipa 537 386 547 505 330 640
ENSMUSG00000045932 Ifit2 143 174 190 206 162 161
ENSMUSG00000074896 Ifit3 46 28 42 45 25 46
ENSMUSG00000079339 Gm14446 1135 406 543 532 865 1065
ENSMUSG00000062488 Ifit3b 42 13 14 18 32 33
ENSMUSG00000067297 2010002M12Rik 422 165 413 228 342 710
ENSMUSG00000034459 Ifit1 167 86 112 86 110 190
ENSMUSG00000009378 Slc16a12 979 1027 1124 909 650 1265
ENSMUSG00000098742 Gm27476 0 0 0 0 0 0
ENSMUSG00000088212 Gm22082 0 0 0 0 0 0
ENSMUSG00000033610 Pank1 2258 1721 2028 2761 2281 3321
ENSMUSG00000065594 Mir107 0 0 0 0 0 0
ENSMUSG00000024795 Kif20b 2806 2084 2513 3490 2978 3837
ENSMUSG00000089151 Mir1950 0 2 2 3 4 1
ENSMUSG00000101966 Gm5248 0 1 1 0 0 0
ENSMUSG00000089087 Gm24006 0 0 0 0 0 0
ENSMUSG00000093373 Gm23075 0 0 0 0 0 0
ENSMUSG00000092715 Gm22853 0 0 0 0 0 0
ENSMUSG00000077205 Gm25611 0 0 0 0 0 0
ENSMUSG00000094707 A830019P07Rik 0 0 0 0 0 0
ENSMUSG00000024798 Htr7 0 0 0 0 0 0
